id	occurrenceID	measurementType	measurementTypeID	measurementValue	measurementUnit	measurementUnitID
HAEDAT:US-17:US-06-011	HAEDAT:US-17:US-06-011:causative:2689	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1.56x10^6	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-17:US-06-011	HAEDAT:US-17:US-06-011:causative:2690	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1.75x10^5	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-17:US-06-011	HAEDAT:US-17:US-06-011:causative:2691	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1.82x10^5	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-17:US-06-011	HAEDAT:US-17:US-06-011:causative:2692	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	2.10x10^5	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-17:US-06-011	HAEDAT:US-17:US-06-011:causative:2693	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1.33x10^6	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-17:US-06-011	HAEDAT:US-17:US-06-011:causative:2694	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	2.90x10^5	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-11:US-06-012	HAEDAT:US-11:US-06-012:causative:2695	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	2.0x10^8	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-08:US-06-013	HAEDAT:US-08:US-06-013:causative:2696	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	>1.0x10^7	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-22:US-06-014	HAEDAT:US-22:US-06-014:causative:2697	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	177,000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-18:US-06-015	HAEDAT:US-18:US-06-015:causative:8991	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	5.0x10^7	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-21:ES-99-013	HAEDAT:ES-21:ES-99-013:causative:2713	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	16150	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-22:ES-99-013	HAEDAT:ES-22:ES-99-013:causative:2713	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	16150	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-23:ES-99-013	HAEDAT:ES-23:ES-99-013:causative:2713	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	16150	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-09:ES-99-015	HAEDAT:ES-09:ES-99-015:causative:2717	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	15,840	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-09:ES-99-016	HAEDAT:ES-09:ES-99-016:causative:2719	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	42,760	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-16:US-07-003	HAEDAT:US-16:US-07-003:causative:12761	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	15500000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-16:US-07-004	HAEDAT:US-16:US-07-004:causative:13033	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	14059000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-16:US-07-005	HAEDAT:US-16:US-07-005:causative:12765	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	3530000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-15:US-07-006	HAEDAT:US-15:US-07-006:causative:2731	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	49667	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-15:US-07-007	HAEDAT:US-15:US-07-007:causative:12766	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	6,030,000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-17:US-07-008	HAEDAT:US-17:US-07-008:causative:2733	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1.27x10^2	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-17:US-07-008	HAEDAT:US-17:US-07-008:causative:2734	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1.61x10^3	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-17:US-07-008	HAEDAT:US-17:US-07-008:causative:2735	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	2.31x10^5	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-17:US-07-008	HAEDAT:US-17:US-07-008:causative:2736	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	5.34x10^5	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-17:US-07-008	HAEDAT:US-17:US-07-008:causative:2737	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	8x10^1	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-17:US-07-008	HAEDAT:US-17:US-07-008:causative:2738	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	2.4x10^2	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-17:US-07-008	HAEDAT:US-17:US-07-008:causative:2739	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1.87x10^2	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-17:US-07-008	HAEDAT:US-17:US-07-008:causative:2740	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1.33x10^2	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-17:US-07-008	HAEDAT:US-17:US-07-008:causative:2741	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	2.16x10^3	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-17:US-07-008	HAEDAT:US-17:US-07-008:causative:2742	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	6.8x10^3	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-17:US-07-008	HAEDAT:US-17:US-07-008:causative:2743	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	3.47x10^3	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-17:US-07-008	HAEDAT:US-17:US-07-008:causative:2744	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	2.29x10^3	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-17:US-07-009	HAEDAT:US-17:US-07-009:causative:2745	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	4.3x10^3	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-17:US-07-009	HAEDAT:US-17:US-07-009:causative:2746	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1.09x10^4	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-17:US-07-009	HAEDAT:US-17:US-07-009:causative:2747	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	2.21x10^4	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-17:US-07-009	HAEDAT:US-17:US-07-009:causative:2748	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1.8x10^5	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-17:US-07-009	HAEDAT:US-17:US-07-009:causative:2749	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1.05x10^6	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-17:US-07-009	HAEDAT:US-17:US-07-009:causative:2750	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	2.58x10^3	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-17:US-07-009	HAEDAT:US-17:US-07-009:causative:2751	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1.01x10^3	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-17:US-07-009	HAEDAT:US-17:US-07-009:causative:2752	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1.01x10^3	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-17:US-07-009	HAEDAT:US-17:US-07-009:causative:2753	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1.92x10^3	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-08:US-07-012	HAEDAT:US-08:US-07-012:causative:2755	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	837,425	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-22:US-07-014	HAEDAT:US-22:US-07-014:causative:2757	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	177,000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-10:US-07-018	HAEDAT:US-10:US-07-018:causative:2761	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	337500000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-10:US-07-019	HAEDAT:US-10:US-07-019:causative:2762	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	7820000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:GB-20:GB-01-001	HAEDAT:GB-20:GB-01-001:causative:8744	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	2200	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:GB-23:GB-01-001	HAEDAT:GB-23:GB-01-001:causative:8744	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	2200	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-10:US-17-003	HAEDAT:US-10:US-17-003:causative:8807	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	101024000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:GB-17:GB-01-004	HAEDAT:GB-17:GB-01-004:causative:2772	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	60	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:GB-18:GB-01-007	HAEDAT:GB-18:GB-01-007:causative:2773	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	3000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:CA-22:CA-09-001	HAEDAT:CA-22:CA-09-001:causative:5033	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	279174	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:CA-39:CA-09-007	HAEDAT:CA-39:CA-09-007:causative:8175	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	25000000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:CA-38:CA-91-014	HAEDAT:CA-38:CA-91-014:causative:8236	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	200,000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:CA-38:CA-87-005	HAEDAT:CA-38:CA-87-005:causative:8238	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	8,000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NZ-03:NZ-82-002	HAEDAT:NZ-03:NZ-82-002:causative:8549	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	10000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NZ-11:NZ-92-001	HAEDAT:NZ-11:NZ-92-001:causative:8528	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	9 600 000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NZ-08:NZ-93-003	HAEDAT:NZ-08:NZ-93-003:causative:8525	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	13 000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NZ-08:NZ-94-002	HAEDAT:NZ-08:NZ-94-002:causative:8934	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	138 000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NZ-11:NZ-96-001	HAEDAT:NZ-11:NZ-96-001:causative:8935	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	500 000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:GC:MX-01-001	HAEDAT:GC:MX-01-001:causative:8289	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	2.6 x 10^3	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:GC:MX-12-003	HAEDAT:GC:MX-12-003:causative:8292	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	8.6 x 10^3	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NL-02:NL-92-017	HAEDAT:NL-02:NL-92-017:causative:8327	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1,000,000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NL-01:NL-92-024	HAEDAT:NL-01:NL-92-024:causative:8333	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	18,00,000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NZ-06:NZ-98-002	HAEDAT:NZ-06:NZ-98-002:causative:8736	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	11 700	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NZ-01:NZ-07-001	HAEDAT:NZ-01:NZ-07-001:causative:8543	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1 000 000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NZ-08:NZ-13-001	HAEDAT:NZ-08:NZ-13-001:causative:8939	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1 000 000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NZ-02:NZ-93-001	HAEDAT:NZ-02:NZ-93-001:causative:8932	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	180 000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NO-09:NO-87-001	HAEDAT:NO-09:NO-87-001:causative:8431	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1,000,000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:AR-17:AR-95-001	HAEDAT:AR-17:AR-95-001:causative:8601	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:AR-17:AR-94-002	HAEDAT:AR-17:AR-94-002:causative:8602	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:AR-17:AR-93-003	HAEDAT:AR-17:AR-93-003:causative:8599	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	10000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:AR-17:AR-94-001	HAEDAT:AR-17:AR-94-001:causative:8600	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	10000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NZ-04:NZ-02-002	HAEDAT:NZ-04:NZ-02-002:causative:8556	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	30 000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NZ-04:NZ-02-002	HAEDAT:NZ-04:NZ-02-002:causative:8555	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	30 000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NZ-04:NZ-02-002	HAEDAT:NZ-04:NZ-02-002:causative:8554	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	30 000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NZ-04:NZ-02-002	HAEDAT:NZ-04:NZ-02-002:causative:8553	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	30 000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NZ-06:NZ-10-004	HAEDAT:NZ-06:NZ-10-004:causative:8561	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	9 100	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NZ-06:NZ-10-004	HAEDAT:NZ-06:NZ-10-004:causative:8562	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	27 000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NZ-06:NZ-10-004	HAEDAT:NZ-06:NZ-10-004:causative:8563	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	4 000 000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:UY-02:UY-91-003	HAEDAT:UY-02:UY-91-003:causative:8573	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	18830000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:UY-01:UY-13-003	HAEDAT:UY-01:UY-13-003:causative:11898	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	5790000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:UY-02:UY-13-003	HAEDAT:UY-02:UY-13-003:causative:11898	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	5790000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:UY-02:UY-17-002	HAEDAT:UY-02:UY-17-002:causative:8584	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	200	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:UY-02:UY-17-002	HAEDAT:UY-02:UY-17-002:causative:8585	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	300	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:UY-01:UY-92-001	HAEDAT:UY-01:UY-92-001:causative:8586	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	4500	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:UY-01:UY-14-001	HAEDAT:UY-01:UY-14-001:causative:8591	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	15600	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:CA-23:CA-09-025	HAEDAT:CA-23:CA-09-025:causative:4957	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	440	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:CA-06:CA-09-026	HAEDAT:CA-06:CA-09-026:causative:4962	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	4040	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:CA-05:CA-09-027	HAEDAT:CA-05:CA-09-027:causative:4960	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	6440	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-10:ES-05-003	HAEDAT:ES-10:ES-05-003:causative:8919	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	279720	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:CA-04:CA-09-029	HAEDAT:CA-04:CA-09-029:causative:4961	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	620	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-09:ES-05-002	HAEDAT:ES-09:ES-05-002:causative:8918	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	4200	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-22:ES-09-001	HAEDAT:ES-22:ES-09-001:causative:2940	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	3664	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:CA-07:CA-09-033	HAEDAT:CA-07:CA-09-033:causative:4963	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	94680	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:CA-08:CA-09-034	HAEDAT:CA-08:CA-09-034:causative:4965	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	3440	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:CA-09:CA-09-035	HAEDAT:CA-09:CA-09-035:causative:4966	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	380	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:CA-22:CA-08-001	HAEDAT:CA-22:CA-08-001:causative:8113	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1600000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:CA-22:CA-08-002	HAEDAT:CA-22:CA-08-002:causative:5019	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	460 000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:CA-01:CA-08-008	HAEDAT:CA-01:CA-08-008:causative:2827	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	20	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:GB-20:GB-03-007	HAEDAT:GB-20:GB-03-007:causative:8756	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	300,000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:GB-21:GB-03-007	HAEDAT:GB-21:GB-03-007:causative:8756	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	300,000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:MY-2:MY-14-002	HAEDAT:MY-2:MY-14-002:causative:11262	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	840	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:MY-1:MY-15-002	HAEDAT:MY-1:MY-15-002:causative:11260	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	23000000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:MY-3:MY-15-001	HAEDAT:MY-3:MY-15-001:causative:11261	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	200000000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:MY-3:MY-14-001	HAEDAT:MY-3:MY-14-001:causative:11263	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	2340000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
