id	institutionCode	collectionCode	datasetName	basisOfRecord	occurrenceID	occurrenceRemarks	organismQuantity	organismQuantityType	occurrenceStatus	eventID	scientificNameID	scientificName
HAEDAT:US-09:US-95-007	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-09:US-95-007:causative:484				present	HAEDAT:US-09:US-95-007		Cerataulina pelagica
HAEDAT:US-09:US-95-007	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-09:US-95-007:causative:485				present	HAEDAT:US-09:US-95-007		Rhizosolenia delicatula
HAEDAT:US-09:US-95-007	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-09:US-95-007:causative:486				present	HAEDAT:US-09:US-95-007		Olisthodiscus luteus
HAEDAT:US-09:US-95-007	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-09:US-95-007:causative:487				present	HAEDAT:US-09:US-95-007		Katodinium rotundatum
HAEDAT:US-09:US-95-007	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-09:US-95-007:causative:1625				present	HAEDAT:US-09:US-95-007		Prorocentrum spp.
HAEDAT:US-09:US-95-007	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-09:US-95-007:causative:1626				present	HAEDAT:US-09:US-95-007		Eutreptia lanowii
HAEDAT:US-11:US-95-008	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-11:US-95-008:causative:10382	Previously reported as Pfiesteria, however, Karlodinium spp. is now believed to be the causative organism			present	HAEDAT:US-11:US-95-008		Pfiesteria piscicida
HAEDAT:US-21:US-95-009	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-21:US-95-009:causative:218				present	HAEDAT:US-21:US-95-009		Alexandrium catenella
HAEDAT:US-21:US-95-010	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-21:US-95-010:causative:219	Not confirmed			present	HAEDAT:US-21:US-95-010		Alexandrium catenella
HAEDAT:US-22:US-95-012	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-22:US-95-012:causative:220	Not confirmed			present	HAEDAT:US-22:US-95-012		Alexandrium catenella
HAEDAT:US-23:US-95-013	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-23:US-95-013:causative:221				present	HAEDAT:US-23:US-95-013		Ceratium furca
HAEDAT:US-23:US-95-013	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-23:US-95-013:causative:222				present	HAEDAT:US-23:US-95-013		Ceratium pulchellum
HAEDAT:US-23:US-95-013	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-23:US-95-013:causative:223				present	HAEDAT:US-23:US-95-013		Prorocentrum micans
HAEDAT:US-26:US-95-014	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-26:US-95-014:causative:1413	Suspect.			present	HAEDAT:US-26:US-95-014		Alexandrium spp.
HAEDAT:US-15:US-95-016	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-15:US-95-016:causative:8964		10,000,000	cells per litre	present	HAEDAT:US-15:US-95-016		Gymnodinium breve
HAEDAT:US-16:US-95-016	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-16:US-95-016:causative:8964		10,000,000	cells per litre	present	HAEDAT:US-16:US-95-016		Gymnodinium breve
HAEDAT:US-16:US-95-017	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-16:US-95-017:causative:225		10,000,000	cells per litre	present	HAEDAT:US-16:US-95-017		Synechococcus elongatus
HAEDAT:US-18:US-95-018	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-18:US-95-018:causative:13027		56,000 - 6	cells per litre	present	HAEDAT:US-18:US-95-018		Gymnodinium breve
HAEDAT:US-01:US-96-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-01:US-96-001:causative:316				present	HAEDAT:US-01:US-96-001		Alexandrium tamarense
HAEDAT:US-15:US-96-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-15:US-96-002:causative:317		19,700,000	cells per litre	present	HAEDAT:US-15:US-96-002		Gymnodinium pulchellum
HAEDAT:US-16:US-96-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-16:US-96-003:causative:318		1,000,000,	cells per litre	present	HAEDAT:US-16:US-96-003		Synechococcus elongatus
HAEDAT:US-16:US-96-004	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-16:US-96-004:causative:12738		0 - 10,000	cells per litre	present	HAEDAT:US-16:US-96-004		Gymnodinium breve
HAEDAT:US-17:US-96-005	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-17:US-96-005:causative:8966		630,000	cells per litre	present	HAEDAT:US-17:US-96-005		Gymnodinium breve
HAEDAT:US-17:US-96-006	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-17:US-96-006:causative:321	Inshore and bay water samples.	400,000	cells per litre	present	HAEDAT:US-17:US-96-006		Gymnodinium breve
HAEDAT:US-17:US-96-007	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-17:US-96-007:causative:322		5,000	cells per litre	present	HAEDAT:US-17:US-96-007		Gymnodinium breve
HAEDAT:US-17:US-96-008	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-17:US-96-008:causative:323				present	HAEDAT:US-17:US-96-008		Alexandrium monilatum
HAEDAT:US-18:US-96-009	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-18:US-96-009:causative:8967		300,000,00	cells per litre	present	HAEDAT:US-18:US-96-009		Gymnodinium breve
HAEDAT:US-18:US-96-017	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-18:US-96-017:causative:325		4,000,000,	cells per litre	present	HAEDAT:US-18:US-96-017		Aureoumbra lagunensis
HAEDAT:US-21:US-96-010	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-21:US-96-010:causative:326	Confirmed by routine phytoplankton monitoring.			present	HAEDAT:US-21:US-96-010		Alexandrium catenella
HAEDAT:US-24:US-96-011	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-24:US-96-011:causative:328	Suspected.			present	HAEDAT:US-24:US-96-011		Alexandrium catenella
HAEDAT:US-24:US-96-012	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-24:US-96-012:causative:329	Suspected.			present	HAEDAT:US-24:US-96-012		Alexandrium catenella
HAEDAT:US-26:US-96-014	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-26:US-96-014:causative:330	Suspected.			present	HAEDAT:US-26:US-96-014		Alexandrium sp.
HAEDAT:US-25:US-96-015	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-25:US-96-015:causative:331	Suspected			present	HAEDAT:US-25:US-96-015		Alexandrium sp.
HAEDAT:US-21:US-96-016	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-21:US-96-016:causative:327				present	HAEDAT:US-21:US-96-016		Alexandrium catenella
HAEDAT:US-17:US-98-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-17:US-98-001:causative:12295	surface water, vicinity of the barrier islands	>16,000,00	cells per litre	present	HAEDAT:US-17:US-98-001		Alexandrium monilatum
HAEDAT:US-17:US-98-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-17:US-98-001:causative:12294	Inshore waters	48,000 - 3	cells per litre	present	HAEDAT:US-17:US-98-001		Alexandrium monilatum
HAEDAT:US-17:US-98-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-17:US-98-002:causative:8951	Pseudo-nitzschia cf. Americana			present	HAEDAT:US-17:US-98-002		Pseudo-nitzschia sp.
HAEDAT:US-17:US-98-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-17:US-98-002:causative:8950				present	HAEDAT:US-17:US-98-002		Pseudo-nitzschia subfraudulenta
HAEDAT:US-17:US-98-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-17:US-98-002:causative:8949				present	HAEDAT:US-17:US-98-002		Pseudo-nitzschia pungens
HAEDAT:US-17:US-98-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-17:US-98-002:causative:8948				present	HAEDAT:US-17:US-98-002		Pseudo-nitzschia pseudodelicatissima
HAEDAT:US-17:US-98-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-17:US-98-002:causative:8947				present	HAEDAT:US-17:US-98-002		Pseudo-nitzschia delicatissima
HAEDAT:US-17:US-98-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-17:US-98-002:causative:8946				present	HAEDAT:US-17:US-98-002		Pseudo-nitzschia multiseries
HAEDAT:US-16:US-98-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-16:US-98-003:causative:12735	Nov. and Dec. When red tide was concentrated	34,400,000	cells per litre	present	HAEDAT:US-16:US-98-003		Gymnodinium breve
HAEDAT:US-16:US-98-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-16:US-98-003:causative:12736	January/February in offshore waters	68,300,000	cells per litre	present	HAEDAT:US-16:US-98-003		Gymnodinium breve
HAEDAT:US-11:US-98-004	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-11:US-98-004:causative:10384	Previously reported as Pfiesteria, however, Karlodinium spp. is now believed to be the causative organism			present	HAEDAT:US-11:US-98-004		Pfiesteria sp.
HAEDAT:CL-05:CL-92-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:CL-05:CL-92-003:causative:11459				present	HAEDAT:CL-05:CL-92-003		Alexandrium catenella
HAEDAT:US-08:US-98-006	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-08:US-98-006:causative:1334		50,000,000	cells per litre	present	HAEDAT:US-08:US-98-006		Aureococcus anophagefferens
HAEDAT:US-09:US-98-007	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-09:US-98-007:causative:1335		>1,000,000	cells per litre	present	HAEDAT:US-09:US-98-007		Prorocentrum minimum
HAEDAT:US-09:US-98-008	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-09:US-98-008:causative:1336				present	HAEDAT:US-09:US-98-008		Rhizosolenia spp.
HAEDAT:US-09:US-98-008	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-09:US-98-008:causative:1337				present	HAEDAT:US-09:US-98-008		Skeletonema costatum
HAEDAT:US-09:US-98-008	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-09:US-98-008:causative:1338	(norduskioldii)			present	HAEDAT:US-09:US-98-008		Thalassiosira spp.
HAEDAT:US-09:US-98-008	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-09:US-98-008:causative:1339				present	HAEDAT:US-09:US-98-008		Asterionella glacialis
HAEDAT:US-01:US-98-010	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-01:US-98-010:causative:1341	Probably fundyense. Offshore	2,500	cells per litre	present	HAEDAT:US-01:US-98-010		Alexandrium sp.
HAEDAT:US-02:US-98-011	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-02:US-98-011:causative:1342	Probably fundyense. Offshore	2,500	cells per litre	present	HAEDAT:US-02:US-98-011		Alexandrium sp.
HAEDAT:US-03:US-98-012	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-03:US-98-012:causative:1343	Probably fundyense.	1,000	cells per litre	present	HAEDAT:US-03:US-98-012		Alexandrium sp.
HAEDAT:US-20:US-98-017	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-20:US-98-017:causative:1344				present	HAEDAT:US-20:US-98-017		Alexandrium spp.
HAEDAT:US-21:US-98-017	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-21:US-98-017:causative:1344				present	HAEDAT:US-21:US-98-017		Alexandrium spp.
HAEDAT:US-19:US-98-018	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-19:US-98-018:causative:1345				present	HAEDAT:US-19:US-98-018		Alexandrium spp.
HAEDAT:US-20:US-98-019	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-20:US-98-019:causative:12986				present	HAEDAT:US-20:US-98-019		Pseudo-nitzschia sp.
HAEDAT:US-24:US-98-020	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-24:US-98-020:causative:1347	Probably			present	HAEDAT:US-24:US-98-020		Alexandrium catenella
HAEDAT:US-24:US-98-021	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-24:US-98-021:causative:1348	Probably			present	HAEDAT:US-24:US-98-021		Alexandrium catenella
HAEDAT:US-23:US-98-022	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-23:US-98-022:causative:1349	Presumed.			present	HAEDAT:US-23:US-98-022		Pseudo-nitzschia spp.
HAEDAT:US-25:US-98-023	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-25:US-98-023:causative:1350	Probably			present	HAEDAT:US-25:US-98-023		Alexandrium sp.
HAEDAT:US-25:US-98-024	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-25:US-98-024:causative:1351	Probably			present	HAEDAT:US-25:US-98-024		Alexandrium sp.
HAEDAT:US-25:US-98-026	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-25:US-98-026:causative:1352				present	HAEDAT:US-25:US-98-026		Alexandrium sp.
HAEDAT:US-25:US-98-027	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-25:US-98-027:causative:1353				present	HAEDAT:US-25:US-98-027		Alexandrium sp.
HAEDAT:US-25:US-98-028	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-25:US-98-028:causative:1354	Ciliate.			present	HAEDAT:US-25:US-98-028		Mesodinium rubrum
HAEDAT:US-01:US-98-009	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-01:US-98-009:causative:1340				present	HAEDAT:US-01:US-98-009		Alexandrium tamarense
HAEDAT:US-02:US-98-009	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-02:US-98-009:causative:1340				present	HAEDAT:US-02:US-98-009		Alexandrium tamarense
HAEDAT:DE-03:DE-00-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:DE-03:DE-00-001:causative:1654	Only at Station 17 (55º80' N, 8º7' E) probably middle cell concentration	10,000,000	cells per litre	present	HAEDAT:DE-03:DE-00-001		Chattonella sp.
HAEDAT:DE-04:DE-00-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:DE-04:DE-00-001:causative:1654	Only at Station 17 (55º80' N, 8º7' E) probably middle cell concentration	10,000,000	cells per litre	present	HAEDAT:DE-04:DE-00-001		Chattonella sp.
HAEDAT:ES-08:ES-00-010	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ES-08:ES-00-010:causative:1463	Determined by electronic microscopy. Other species from the same genera are present in low concentrations. Determined by electronic microscopy. Other species from the same genera are present in low concentrations.	509,820	cells per litre	present	HAEDAT:ES-08:ES-00-010		Pseudo-nitzschia australis
HAEDAT:FR-06:FR-97-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:FR-06:FR-97-002:causative:11563	between river Loire and Gironde in the Atlantic	10 - 20,00	cells per litre	present	HAEDAT:FR-06:FR-97-002		Alexandrium minutum
HAEDAT:FR-06:FR-97-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:FR-06:FR-97-002:causative:11562	Morlaix Bay	100,000	cells per litre	present	HAEDAT:FR-06:FR-97-002		Alexandrium minutum
HAEDAT:FR-10:FR-97-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:FR-10:FR-97-003:causative:11807	Very little extension.			present	HAEDAT:FR-10:FR-97-003		Prorocentrum micans
HAEDAT:FR-10:FR-97-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:FR-10:FR-97-003:causative:11806	very little extension			present	HAEDAT:FR-10:FR-97-003		Chaetoceros gracilis
HAEDAT:FR-10:FR-97-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:FR-10:FR-97-003:causative:11805				present	HAEDAT:FR-10:FR-97-003		Gymnodinium chlorophorum
HAEDAT:FR-10:FR-97-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:FR-10:FR-97-003:causative:11808	very little extension			present	HAEDAT:FR-10:FR-97-003		Kryptoperidinium sp.
HAEDAT:FR-11:FR-97-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:FR-11:FR-97-003:causative:11807	Very little extension.			present	HAEDAT:FR-11:FR-97-003		Prorocentrum micans
HAEDAT:FR-11:FR-97-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:FR-11:FR-97-003:causative:11806	very little extension			present	HAEDAT:FR-11:FR-97-003		Chaetoceros gracilis
HAEDAT:FR-11:FR-97-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:FR-11:FR-97-003:causative:11805				present	HAEDAT:FR-11:FR-97-003		Gymnodinium chlorophorum
HAEDAT:FR-11:FR-97-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:FR-11:FR-97-003:causative:11808	very little extension			present	HAEDAT:FR-11:FR-97-003		Kryptoperidinium sp.
HAEDAT:FR-04:FR-98-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:FR-04:FR-98-001:causative:11570	low concentration			present	HAEDAT:FR-04:FR-98-001		Dinophysis spp.
HAEDAT:FR-07:FR-98-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:FR-07:FR-98-001:causative:11570	low concentration			present	HAEDAT:FR-07:FR-98-001		Dinophysis spp.
HAEDAT:FR-12:FR-98-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:FR-12:FR-98-001:causative:11570	low concentration			present	HAEDAT:FR-12:FR-98-001		Dinophysis spp.
HAEDAT:GB-15:GB-16-005	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:GB-15:GB-16-005:causative:12954				present	HAEDAT:GB-15:GB-16-005		Pseudo-nitzschia spp.
HAEDAT:FR-12:FR-98-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:FR-12:FR-98-003:causative:11564	late October	90,000	cells per litre	present	HAEDAT:FR-12:FR-98-003		Alexandrium tamarense
HAEDAT:FR-12:FR-98-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:FR-12:FR-98-003:causative:11565	mid-November	800	cells per litre	present	HAEDAT:FR-12:FR-98-003		Dinophysis spp.
HAEDAT:FR-07:FR-11-016	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:FR-07:FR-11-016:causative:6251				present	HAEDAT:FR-07:FR-11-016		Pseudo-nitzschia spp.
HAEDAT:DK-04:DK-97-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:DK-04:DK-97-002:causative:11204				present	HAEDAT:DK-04:DK-97-002		Alexandrium minutum
HAEDAT:DK-04:DK-97-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:DK-04:DK-97-002:causative:11203				present	HAEDAT:DK-04:DK-97-002		Pseudo-nitzschia spp.
HAEDAT:DK-04:DK-97-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:DK-04:DK-97-002:causative:11202				present	HAEDAT:DK-04:DK-97-002		Alexandrium spp.
HAEDAT:DK-04:DK-97-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:DK-04:DK-97-002:causative:11201				present	HAEDAT:DK-04:DK-97-002		Dinophysis norvegica
HAEDAT:DK-04:DK-97-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:DK-04:DK-97-002:causative:11200				present	HAEDAT:DK-04:DK-97-002		Dinophysis acuminata
HAEDAT:DE-03:DE-97-010	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:DE-03:DE-97-010:causative:1390		< 10,000	cells per litre	present	HAEDAT:DE-03:DE-97-010		Alexandrium tamarense
HAEDAT:GB-17:GB-97-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:GB-17:GB-97-001:causative:12955		7,000	cells per litre	present	HAEDAT:GB-17:GB-97-001		Alexandrium tamarense
HAEDAT:GB-19:GB-97-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:GB-19:GB-97-001:causative:12955		7,000	cells per litre	present	HAEDAT:GB-19:GB-97-001		Alexandrium tamarense
HAEDAT:GB-20:GB-97-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:GB-20:GB-97-001:causative:12955		7,000	cells per litre	present	HAEDAT:GB-20:GB-97-001		Alexandrium tamarense
HAEDAT:GB-21:GB-97-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:GB-21:GB-97-001:causative:12955		7,000	cells per litre	present	HAEDAT:GB-21:GB-97-001		Alexandrium tamarense
HAEDAT:GB-22:GB-97-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:GB-22:GB-97-001:causative:12955		7,000	cells per litre	present	HAEDAT:GB-22:GB-97-001		Alexandrium tamarense
HAEDAT:GB-23:GB-97-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:GB-23:GB-97-001:causative:12955		7,000	cells per litre	present	HAEDAT:GB-23:GB-97-001		Alexandrium tamarense
HAEDAT:US-24:US-11-005	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-24:US-11-005:causative:9424				present	HAEDAT:US-24:US-11-005		Dinophysis sp.
HAEDAT:US-24:US-11-005	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-24:US-11-005:causative:9423				present	HAEDAT:US-24:US-11-005		Pseudo-nitzschia sp.
HAEDAT:US-24:US-11-005	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-24:US-11-005:causative:9422				present	HAEDAT:US-24:US-11-005		Alexandrium catenella
HAEDAT:IE-07:IE-97-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:IE-07:IE-97-003:causative:8840	Low concentrations			present	HAEDAT:IE-07:IE-97-003		Dinophysis acuminata
HAEDAT:IE-07:IE-97-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:IE-07:IE-97-003:causative:8839	Low concentrations			present	HAEDAT:IE-07:IE-97-003		Dinophysis acuta
HAEDAT:SE-07:SE-97-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SE-07:SE-97-003:causative:11613	July-August, all over the Baltic Sea			present	HAEDAT:SE-07:SE-97-003		Anabaena sp.
HAEDAT:SE-07:SE-97-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SE-07:SE-97-003:causative:11612	July-August, all over the Baltic Sea			present	HAEDAT:SE-07:SE-97-003		Aphanizomenon sp.
HAEDAT:SE-07:SE-97-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SE-07:SE-97-003:causative:11611	July-August, all over the Baltic Sea			present	HAEDAT:SE-07:SE-97-003		Nodularia spumigena
HAEDAT:SE-07:SE-97-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SE-07:SE-97-003:causative:11610	east of Gothland, early June			present	HAEDAT:SE-07:SE-97-003		Aphanizomenon sp.
HAEDAT:FR-08:FR-11-017	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:FR-08:FR-11-017:causative:6252				present	HAEDAT:FR-08:FR-11-017		Pseudo-nitzschia spp.
HAEDAT:DK-07:DK-95-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:DK-07:DK-95-002:causative:11195		2,800	cells per litre	present	HAEDAT:DK-07:DK-95-002		Gyrodinium aureolum
HAEDAT:DK-07:DK-95-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:DK-07:DK-95-002:causative:11194		144,000	cells per litre	present	HAEDAT:DK-07:DK-95-002		Gymnodinium sanguineum
HAEDAT:SE-07:SE-95-011	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SE-07:SE-95-011:causative:8393				present	HAEDAT:SE-07:SE-95-011		Dinophysis spp.
HAEDAT:SE-08:SE-95-011	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SE-08:SE-95-011:causative:8393				present	HAEDAT:SE-08:SE-95-011		Dinophysis spp.
HAEDAT:LV-02:LV-99-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:LV-02:LV-99-001:causative:11620	Detected by light microscopy.	105,100 (µ	cells per litre	present	HAEDAT:LV-02:LV-99-001		Nodularia spumigena
HAEDAT:CA-09:CA-00-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:CA-09:CA-00-002:causative:5213	P. lima has been identified in the Baie-de Gaspé in 1999.			present	HAEDAT:CA-09:CA-00-002		Prorocentrum lima
HAEDAT:US-10:US-10-012	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-10:US-10-012:causative:4236		80,000,000	cells per litre	present	HAEDAT:US-10:US-10-012		Cochlodinium polykrikoides
HAEDAT:NO-11:NO-99-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:NO-11:NO-99-001:causative:8464		1,000	cells per litre	present	HAEDAT:NO-11:NO-99-001		Dinophysis acuta
HAEDAT:EE-03:EE-99-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:EE-03:EE-99-001:causative:11574	100 µm filaments per litre.	~2 million	cells per litre	present	HAEDAT:EE-03:EE-99-001		Nodularia spumigena
HAEDAT:US-18:US-99-013	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:US-18:US-99-013:causative:13030		10 (6)	cells per litre	present	HAEDAT:US-18:US-99-013		Gymnodinium breve
HAEDAT:ES-21:ES-99-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ES-21:ES-99-001:causative:1418	This species is  present every year since 1989.	1,000 - 3,	cells per litre	present	HAEDAT:ES-21:ES-99-001		Alexandrium minutum
HAEDAT:ES-21:ES-00-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ES-21:ES-00-001:causative:1419		1,348,000	cells per litre	present	HAEDAT:ES-21:ES-00-001		Pseudo-nitzschia pseudodelicatissima
